name,id,nametype,recclass,mass (g),fall,year,reclat,reclong,GeoLocation
Grove Mountains 020327,47778,Valid,L5,1.34,Found,01/01/2003 12:00:00 AM,-72.983889,75.246389,"(-72.983889, 75.246389)"
Grove Mountains 020328,49758,Valid,L5,0.9,Found,01/01/2003 12:00:00 AM,-72.983890,75.246390,"(-72.98389, 75.24639)"
Grove Mountains 020329,49759,Valid,L5,1.32,Found,01/01/2003 12:00:00 AM,-72.983890,75.246390,"(-72.98389, 75.24639)"
Grove Mountains 020331,47779,Valid,L5,0.98,Found,01/01/2003 12:00:00 AM,-72.983889,75.246389,"(-72.983889, 75.246389)"
Grove Mountains 020333,49760,Valid,L6,0.91,Found,01/01/2003 12:00:00 AM,-72.983890,75.246390,"(-72.98389, 75.24639)"
Grove Mountains 020334,47780,Valid,L5,0.69,Found,01/01/2003 12:00:00 AM,-72.983889,75.246389,"(-72.983889, 75.246389)"
Grove Mountains 020335,49761,Valid,L5,0.87,Found,01/01/2003 12:00:00 AM,-72.983900,75.246400,"(-72.9839, 75.2464)"
Grove Mountains 020337,49762,Valid,L6,0.87,Found,01/01/2003 12:00:00 AM,-72.983890,75.246390,"(-72.98389, 75.24639)"
Grove Mountains 020339,47781,Valid,L5,0.64,Found,01/01/2003 12:00:00 AM,-72.983889,75.246389,"(-72.983889, 75.246389)"
Grove Mountains 020340,47782,Valid,L5,0.84,Found,01/01/2003 12:00:00 AM,-72.983889,75.246389,"(-72.983889, 75.246389)"
Grove Mountains 020346,49763,Valid,L5,0.6,Found,01/01/2003 12:00:00 AM,-72.983900,75.246400,"(-72.9839, 75.2464)"
Grove Mountains 020347,49764,Valid,L5,0.6,Found,01/01/2003 12:00:00 AM,-72.983890,75.246390,"(-72.98389, 75.24639)"
Grove Mountains 020349,49765,Valid,L5,0.65,Found,01/01/2003 12:00:00 AM,-72.983900,75.246400,"(-72.9839, 75.2464)"
Grove Mountains 020351,47783,Valid,L6,0.64,Found,01/01/2003 12:00:00 AM,-72.983889,75.246389,"(-72.983889, 75.246389)"
Grove Mountains 020353,49766,Valid,L6,0.67,Found,01/01/2003 12:00:00 AM,-72.983890,75.246390,"(-72.98389, 75.24639)"
Grove Mountains 020354,49767,Valid,L5,0.67,Found,01/01/2003 12:00:00 AM,-72.983890,75.246390,"(-72.98389, 75.24639)"
Grove Mountains 020355,49768,Valid,L6,0.67,Found,01/01/2003 12:00:00 AM,-72.983890,75.246390,"(-72.98389, 75.24639)"
Grove Mountains 020356,49769,Valid,L4,0.67,Found,01/01/2003 12:00:00 AM,-72.983890,75.246390,"(-72.98389, 75.24639)"
Grove Mountains 020359,49770,Valid,L5,0.46,Found,01/01/2003 12:00:00 AM,-72.983890,75.246390,"(-72.98389, 75.24639)"
Grove Mountains 020361,49771,Valid,L5,0.54,Found,01/01/2003 12:00:00 AM,-72.983900,75.246400,"(-72.9839, 75.2464)"
Grove Mountains 020365,49772,Valid,L6,0.47,Found,01/01/2003 12:00:00 AM,-72.983900,75.246400,"(-72.9839, 75.2464)"
Grove Mountains 020369,49773,Valid,L5,0.44,Found,01/01/2003 12:00:00 AM,-72.983900,75.246400,"(-72.9839, 75.2464)"
Grove Mountains 020380,49774,Valid,L5,0.48,Found,01/01/2003 12:00:00 AM,-72.983890,75.246390,"(-72.98389, 75.24639)"
Grove Mountains 020384,49775,Valid,L6,0.46,Found,01/01/2003 12:00:00 AM,-72.983890,75.246390,"(-72.98389, 75.24639)"
Grove Mountains 020385,49776,Valid,L6,0.46,Found,01/01/2003 12:00:00 AM,-72.983890,75.246390,"(-72.98389, 75.24639)"
Grove Mountains 020386,49777,Valid,L6,0.46,Found,01/01/2003 12:00:00 AM,-72.983900,75.246400,"(-72.9839, 75.2464)"
Grove Mountains 020392,49778,Valid,L6,0.48,Found,01/01/2003 12:00:00 AM,-72.983890,75.246390,"(-72.98389, 75.24639)"
Grove Mountains 020395,49779,Valid,L5,0.44,Found,01/01/2003 12:00:00 AM,-72.983890,75.246390,"(-72.98389, 75.24639)"
Grove Mountains 020397,49780,Valid,L5,0.45,Found,01/01/2003 12:00:00 AM,-72.983900,75.246400,"(-72.9839, 75.2464)"
Grove Mountains 020413,49781,Valid,L5,0.47,Found,01/01/2003 12:00:00 AM,-72.983890,75.246390,"(-72.98389, 75.24639)"
Grove Mountains 020566,47784,Valid,H4,21.3,Found,01/01/2003 12:00:00 AM,-72.983333,75.251111,"(-72.983333, 75.251111)"
Grove Mountains 020569,49782,Valid,H6,1.27,Found,01/01/2003 12:00:00 AM,-72.984170,75.245280,"(-72.98417, 75.24528)"
Grove Mountains 020570,49783,Valid,H4 ,14.24,Found,01/01/2003 12:00:00 AM,-72.983610,75.251110,"(-72.98361, 75.25111)"
Grove Mountains 020571,49784,Valid,L5 ,50.07,Found,01/01/2003 12:00:00 AM,-72.984170,75.246940,"(-72.98417, 75.24694)"
Grove Mountains 020572,47785,Valid,L5,25,Found,01/01/2003 12:00:00 AM,-72.984167,75.246944,"(-72.984167, 75.246944)"
Grove Mountains 020573,47786,Valid,L5,20.23,Found,01/01/2003 12:00:00 AM,-72.984167,75.246944,"(-72.984167, 75.246944)"
Grove Mountains 020574,49785,Valid,L6,13.11,Found,01/01/2003 12:00:00 AM,-72.984170,75.246940,"(-72.98417, 75.24694)"
Grove Mountains 020576,49786,Valid,L5,5.47,Found,01/01/2003 12:00:00 AM,-72.983610,75.247220,"(-72.98361, 75.24722)"
Grove Mountains 020581,47787,Valid,L5,1.77,Found,01/01/2003 12:00:00 AM,-72.983611,75.247222,"(-72.983611, 75.247222)"
Grove Mountains 020583,47788,Valid,L5,1.85,Found,01/01/2003 12:00:00 AM,-72.983611,75.247222,"(-72.983611, 75.247222)"
Grove Mountains 020584,49787,Valid,L6,1.56,Found,01/01/2003 12:00:00 AM,-72.983610,75.247220,"(-72.98361, 75.24722)"
Grove Mountains 020585,49788,Valid,H6,1.56,Found,01/01/2003 12:00:00 AM,-72.983610,75.247220,"(-72.98361, 75.24722)"
Grove Mountains 020586,47789,Valid,L5,1.16,Found,01/01/2003 12:00:00 AM,-72.983611,75.247222,"(-72.983611, 75.247222)"
Grove Mountains 020587,49789,Valid,L5,1,Found,01/01/2003 12:00:00 AM,-72.983890,75.246390,"(-72.98389, 75.24639)"
Grove Mountains 020589,49790,Valid,L6,0.9,Found,01/01/2003 12:00:00 AM,-72.983890,75.246390,"(-72.98389, 75.24639)"
Grove Mountains 020590,47790,Valid,L5,1.06,Found,01/01/2003 12:00:00 AM,-72.983889,75.246389,"(-72.983889, 75.246389)"
Grove Mountains 020594,49791,Valid,L5,0.63,Found,01/01/2003 12:00:00 AM,-72.983900,75.246400,"(-72.9839, 75.2464)"
Grove Mountains 020595,47791,Valid,L5,1.01,Found,01/01/2003 12:00:00 AM,-72.983889,75.246389,"(-72.983889, 75.246389)"
Grove Mountains 020599,49792,Valid,L5 ,0.68,Found,01/01/2003 12:00:00 AM,-72.983890,75.246390,"(-72.98389, 75.24639)"
Grove Mountains 020600,49793,Valid,L5,0.63,Found,01/01/2003 12:00:00 AM,-72.983900,75.246400,"(-72.9839, 75.2464)"
Grove Mountains 020601,47792,Valid,L6,0.59,Found,01/01/2003 12:00:00 AM,-72.983889,75.246389,"(-72.983889, 75.246389)"
Grove Mountains 020615,49794,Valid,L5,0.44,Found,01/01/2003 12:00:00 AM,-72.983890,75.246390,"(-72.98389, 75.24639)"
Grove Mountains 020619,49795,Valid,L5,0.47,Found,01/01/2003 12:00:00 AM,-72.983890,75.246390,"(-72.98389, 75.24639)"
Grove Mountains 020700,47793,Valid,L6,21.69,Found,01/01/2003 12:00:00 AM,-72.983889,75.245556,"(-72.983889, 75.245556)"
Grove Mountains 020773,49796,Valid,L6,0.47,Found,01/01/2003 12:00:00 AM,-72.983890,75.250000,"(-72.98389, 75.25)"
Grove Mountains 020775,49797,Valid,L5,0.47,Found,01/01/2003 12:00:00 AM,-72.983890,75.250000,"(-72.98389, 75.25)"
Grove Mountains 020797,49798,Valid,L6,3.96,Found,01/01/2003 12:00:00 AM,-72.983890,75.250000,"(-72.98389, 75.25)"
Grove Mountains 020801,49799,Valid,L6,0.87,Found,01/01/2003 12:00:00 AM,-72.983890,75.250000,"(-72.98389, 75.25)"
Grove Mountains 020802,47794,Valid,L5,0.59,Found,01/01/2003 12:00:00 AM,-72.983889,75.250000,"(-72.983889, 75.25)"
Grove Mountains 020808,47795,Valid,L6,2.09,Found,01/01/2003 12:00:00 AM,-72.983333,75.249444,"(-72.983333, 75.249444)"
Grove Mountains 020809,47796,Valid,L5,2.19,Found,01/01/2003 12:00:00 AM,-72.983333,75.249444,"(-72.983333, 75.249444)"
Grove Mountains 020810,49800,Valid,L6,1.28,Found,01/01/2003 12:00:00 AM,-72.983300,75.249400,"(-72.9833, 75.2494)"
Grove Mountains 020811,47797,Valid,L5,0.92,Found,01/01/2003 12:00:00 AM,-72.983333,75.249444,"(-72.983333, 75.249444)"
Grove Mountains 020817,49801,Valid,L5,0.65,Found,01/01/2003 12:00:00 AM,-72.983330,75.249440,"(-72.98333, 75.24944)"
Grove Mountains 020820,49802,Valid,L6,0.9,Found,01/01/2003 12:00:00 AM,-72.983330,75.246390,"(-72.98333, 75.24639)"
Grove Mountains 020821,49803,Valid,L5,0.54,Found,01/01/2003 12:00:00 AM,-72.983330,75.249440,"(-72.98333, 75.24944)"
Grove Mountains 020823,47798,Valid,L5,0.55,Found,01/01/2003 12:00:00 AM,-72.983333,75.249444,"(-72.983333, 75.249444)"
Grove Mountains 020824,49804,Valid,L5,0.46,Found,01/01/2003 12:00:00 AM,-72.983300,75.249400,"(-72.9833, 75.2494)"
Grove Mountains 020826,49805,Valid,L5,0.47,Found,01/01/2003 12:00:00 AM,-72.983300,75.249400,"(-72.9833, 75.2494)"
Grove Mountains 020917,49806,Valid,L5,2.08,Found,01/01/2003 12:00:00 AM,-72.983900,75.246400,"(-72.9839, 75.2464)"
Grove Mountains 020918,49807,Valid,L5,2.07,Found,01/01/2003 12:00:00 AM,-72.983900,75.246400,"(-72.9839, 75.2464)"
Grove Mountains 020919,47799,Valid,L6,1.85,Found,01/01/2003 12:00:00 AM,-72.983889,75.246389,"(-72.983889, 75.246389)"
Grove Mountains 020921,47800,Valid,L5,1.2,Found,01/01/2003 12:00:00 AM,-72.983889,75.246389,"(-72.983889, 75.246389)"
Grove Mountains 020922,47801,Valid,L6,1.18,Found,01/01/2003 12:00:00 AM,-72.983889,75.246389,"(-72.983889, 75.246389)"
Grove Mountains 020924,49808,Valid,L5,1,Found,01/01/2003 12:00:00 AM,-72.983900,75.246400,"(-72.9839, 75.2464)"
Grove Mountains 020925,47802,Valid,L6,0.82,Found,01/01/2003 12:00:00 AM,-72.983889,75.246389,"(-72.983889, 75.246389)"
Grove Mountains 020926,47803,Valid,L5,0.7,Found,01/01/2003 12:00:00 AM,-72.983889,75.246389,"(-72.983889, 75.246389)"
Grove Mountains 020932,49809,Valid,L5,0.47,Found,01/01/2003 12:00:00 AM,-72.983900,75.246400,"(-72.9839, 75.2464)"
Grove Mountains 020936,49810,Valid,L5,0.47,Found,01/01/2003 12:00:00 AM,-72.983890,75.246390,"(-72.98389, 75.24639)"
Grove Mountains 020940,49811,Valid,L5,0.46,Found,01/01/2003 12:00:00 AM,-72.983890,75.246390,"(-72.98389, 75.24639)"
Grove Mountains 020941,49812,Valid,L5,0.48,Found,01/01/2003 12:00:00 AM,-72.983890,75.246390,"(-72.98389, 75.24639)"
Grove Mountains 020942,49813,Valid,L6,0.44,Found,01/01/2003 12:00:00 AM,-72.983890,75.246390,"(-72.98389, 75.24639)"
Grove Mountains 020943,49814,Valid,L5,0.54,Found,01/01/2003 12:00:00 AM,-72.983890,75.246390,"(-72.98389, 75.24639)"
Grove Mountains 021179,47804,Valid,H4,2.63,Found,01/01/2003 12:00:00 AM,-72.983889,75.246667,"(-72.983889, 75.246667)"
Grove Mountains 021184,47805,Valid,L6,2.18,Found,01/01/2003 12:00:00 AM,-72.983611,75.245833,"(-72.983611, 75.245833)"
Grove Mountains 021188,47806,Valid,L6,0.89,Found,01/01/2003 12:00:00 AM,-72.983611,75.245833,"(-72.983611, 75.245833)"
Grove Mountains 021189,47807,Valid,L5,1.16,Found,01/01/2003 12:00:00 AM,-72.983611,75.245833,"(-72.983611, 75.245833)"
Grove Mountains 021190,49815,Valid,L5,0.65,Found,01/01/2003 12:00:00 AM,-72.983610,75.245830,"(-72.98361, 75.24583)"
Grove Mountains 021201,47808,Valid,L5,0.56,Found,01/01/2003 12:00:00 AM,-72.983611,75.245833,"(-72.983611, 75.245833)"
Grove Mountains 021203,49816,Valid,H5,0.6,Found,01/01/2003 12:00:00 AM,-72.983610,75.245830,"(-72.98361, 75.24583)"
Grove Mountains 021204,49817,Valid,L4,0.46,Found,01/01/2003 12:00:00 AM,-72.983610,75.245830,"(-72.98361, 75.24583)"
Grove Mountains 021205,49818,Valid,H5,0.45,Found,01/01/2003 12:00:00 AM,-72.983610,75.245830,"(-72.98361, 75.24583)"
Grove Mountains 021213,47809,Valid,L5,0.55,Found,01/01/2003 12:00:00 AM,-72.983611,75.245833,"(-72.983611, 75.245833)"
Grove Mountains 021216,47810,Valid,L6,0.89,Found,01/01/2003 12:00:00 AM,-72.983611,75.245833,"(-72.983611, 75.245833)"
Grove Mountains 021220,49819,Valid,L5 ,0.65,Found,01/01/2003 12:00:00 AM,-72.983610,75.245830,"(-72.98361, 75.24583)"
Grove Mountains 021224,49820,Valid,L5,0.45,Found,01/01/2003 12:00:00 AM,-72.983610,75.245830,"(-72.98361, 75.24583)"
Grove Mountains 021231,49821,Valid,L5 ,0.65,Found,01/01/2003 12:00:00 AM,-72.983610,75.245830,"(-72.98361, 75.24583)"
Grove Mountains 021233,49822,Valid,L6,0.46,Found,01/01/2003 12:00:00 AM,-72.983610,75.245830,"(-72.98361, 75.24583)"
Grove Mountains 021474,46736,Valid,L6,30.9,Found,01/01/2003 12:00:00 AM,-72.945830,75.266670,"(-72.94583, 75.26667)"
Grove Mountains 021475,46540,Valid,L6,183.7,Found,01/01/2003 12:00:00 AM,-72.943060,75.275000,"(-72.94306, 75.275)"
Grove Mountains 021476,49823,Valid,L6,3.38,Found,01/01/2003 12:00:00 AM,-72.941110,75.290280,"(-72.94111, 75.29028)"
Grove Mountains 021477,46737,Valid,L6,58.5,Found,01/01/2003 12:00:00 AM,-72.941670,75.291940,"(-72.94167, 75.29194)"
Grove Mountains 021478,46541,Valid,L6,104.5,Found,01/01/2003 12:00:00 AM,-72.935000,75.325000,"(-72.935, 75.325)"
Grove Mountains 021480,46542,Valid,H5,12.9,Found,01/01/2003 12:00:00 AM,-72.935280,75.324720,"(-72.93528, 75.32472)"
Grove Mountains 021481,30694,Valid,H3,17.2,Found,01/01/2003 12:00:00 AM,-72.935280,75.324170,"(-72.93528, 75.32417)"
Grove Mountains 021482,46738,Valid,L6,199.9,Found,01/01/2003 12:00:00 AM,-72.939720,75.301390,"(-72.93972, 75.30139)"
Grove Mountains 021485,46739,Valid,H5,60.5,Found,01/01/2003 12:00:00 AM,-72.934720,75.316670,"(-72.93472, 75.31667)"
Grove Mountains 021486,46740,Valid,H5,82.1,Found,01/01/2003 12:00:00 AM,-72.934720,75.315830,"(-72.93472, 75.31583)"
Grove Mountains 021487,30695,Valid,H5,80.599999999999994,Found,01/01/2003 12:00:00 AM,-72.942220,75.290280,"(-72.94222, 75.29028)"
Grove Mountains 021488,30696,Valid,L5,108.2,Found,01/01/2003 12:00:00 AM,-72.959440,75.310280,"(-72.95944, 75.31028)"
Grove Mountains 021489,46741,Valid,L6,56.2,Found,01/01/2003 12:00:00 AM,-72.935560,75.346390,"(-72.93556, 75.34639)"
Grove Mountains 021491,46742,Valid,L6,1716.5,Found,01/01/2003 12:00:00 AM,-72.936670,75.345000,"(-72.93667, 75.345)"
Grove Mountains 021492,46743,Valid,H4,241.2,Found,01/01/2003 12:00:00 AM,-72.966940,75.273330,"(-72.96694, 75.27333)"
Grove Mountains 021493,30697,Valid,H4,342.5,Found,01/01/2003 12:00:00 AM,-72.936110,75.308890,"(-72.93611, 75.30889)"
Grove Mountains 021494,47811,Valid,L6,8.39,Found,01/01/2003 12:00:00 AM,-72.942500,75.299722,"(-72.9425, 75.299722)"
Grove Mountains 021495,46744,Valid,L5,43.7,Found,01/01/2003 12:00:00 AM,-72.946670,75.305830,"(-72.94667, 75.30583)"
Grove Mountains 021496,30698,Valid,LL6,3.6,Found,01/01/2003 12:00:00 AM,-72.941670,75.305830,"(-72.94167, 75.30583)"
Grove Mountains 021497,47812,Valid,L6,1.36,Found,01/01/2003 12:00:00 AM,-72.942500,75.316667,"(-72.9425, 75.316667)"
Grove Mountains 021498,49824,Valid,L3,0.63,Found,01/01/2003 12:00:00 AM,-72.941390,75.300560,"(-72.94139, 75.30056)"
Grove Mountains 021499,46745,Valid,L5,57.1,Found,01/01/2003 12:00:00 AM,-72.943060,75.296670,"(-72.94306, 75.29667)"
Grove Mountains 021500,46746,Valid,L5,12.83,Found,01/01/2003 12:00:00 AM,-72.949170,75.292500,"(-72.94917, 75.2925)"
Grove Mountains 021501,46747,Valid,L5,17.37,Found,01/01/2003 12:00:00 AM,-72.944440,75.298610,"(-72.94444, 75.29861)"
Grove Mountains 021502,46543,Valid,L6,17.41,Found,01/01/2003 12:00:00 AM,-72.951670,75.273610,"(-72.95167, 75.27361)"
Grove Mountains 021503,46544,Valid,L6,23.56,Found,01/01/2003 12:00:00 AM,-72.948330,75.265560,"(-72.94833, 75.26556)"
Grove Mountains 021504,46545,Valid,L6,17.809999999999999,Found,01/01/2003 12:00:00 AM,-72.948610,75.265000,"(-72.94861, 75.265)"
Grove Mountains 021505,30699,Valid,L6,91.3,Found,01/01/2003 12:00:00 AM,-72.948610,75.263610,"(-72.94861, 75.26361)"
Grove Mountains 021506,46546,Valid,L6,39.130000000000003,Found,01/01/2003 12:00:00 AM,-72.945000,75.260830,"(-72.945, 75.26083)"
Grove Mountains 021507,47813,Valid,H6,9.33,Found,01/01/2003 12:00:00 AM,-72.946111,75.269167,"(-72.946111, 75.269167)"
Grove Mountains 021508,46547,Valid,H4,278.2,Found,01/01/2003 12:00:00 AM,-72.946390,75.283330,"(-72.94639, 75.28333)"
Grove Mountains 021509,30700,Valid,H5,186.2,Found,01/01/2003 12:00:00 AM,-72.958890,75.280000,"(-72.95889, 75.28)"
Grove Mountains 021510,46748,Valid,H4,462.7,Found,01/01/2003 12:00:00 AM,-72.936670,75.301390,"(-72.93667, 75.30139)"
Grove Mountains 021511,46749,Valid,H6,11.5,Found,01/01/2003 12:00:00 AM,-72.935280,75.320000,"(-72.93528, 75.32)"
Grove Mountains 021512,30701,Valid,Ureilite,143.4,Found,01/01/2003 12:00:00 AM,-72.935000,75.318610,"(-72.935, 75.31861)"
Grove Mountains 021514,46750,Valid,H6,30.82,Found,01/01/2003 12:00:00 AM,-72.934720,75.320280,"(-72.93472, 75.32028)"
Grove Mountains 021515,46751,Valid,L6,61.32,Found,01/01/2003 12:00:00 AM,-72.949170,75.258610,"(-72.94917, 75.25861)"
Grove Mountains 021516,46752,Valid,H5,88.91,Found,01/01/2003 12:00:00 AM,-72.934720,75.320280,"(-72.93472, 75.32028)"
Grove Mountains 021517,46753,Valid,H5,96.36,Found,01/01/2003 12:00:00 AM,-72.936110,75.313610,"(-72.93611, 75.31361)"
Grove Mountains 021518,46754,Valid,H5,54.14,Found,01/01/2003 12:00:00 AM,-72.936390,75.314170,"(-72.93639, 75.31417)"
Grove Mountains 021520,47814,Valid,H6,0.56,Found,01/01/2003 12:00:00 AM,-72.953333,75.228056,"(-72.953333, 75.228056)"
Grove Mountains 021522,46755,Valid,H6,1.18,Found,01/01/2003 12:00:00 AM,-72.959440,75.236940,"(-72.95944, 75.23694)"
Grove Mountains 021523,49825,Valid,L6,1.32,Found,01/01/2003 12:00:00 AM,-72.959440,75.216110,"(-72.95944, 75.21611)"
Grove Mountains 021525,46756,Valid,Mesosiderite,3.87,Found,01/01/2003 12:00:00 AM,-72.960830,75.247220,"(-72.96083, 75.24722)"
Grove Mountains 021528,47815,Valid,H3,2.49,Found,01/01/2003 12:00:00 AM,-72.960833,75.225278,"(-72.960833, 75.225278)"
Grove Mountains 021529,49826,Valid,L5,3.08,Found,01/01/2003 12:00:00 AM,-72.964200,75.239200,"(-72.9642, 75.2392)"
Grove Mountains 021533,49827,Valid,L6,4.34,Found,01/01/2003 12:00:00 AM,-72.963060,75.214720,"(-72.96306, 75.21472)"
Grove Mountains 021535,47816,Valid,H4,0.7,Found,01/01/2003 12:00:00 AM,-72.962500,75.225833,"(-72.9625, 75.225833)"
Grove Mountains 021536,46757,Valid,CM2,1.45,Found,01/01/2003 12:00:00 AM,-72.964720,75.216390,"(-72.96472, 75.21639)"
Grove Mountains 021537,49828,Valid,L5,0.55,Found,01/01/2003 12:00:00 AM,-72.965600,75.243100,"(-72.9656, 75.2431)"
Grove Mountains 021540,49829,Valid,L5,3.12,Found,01/01/2003 12:00:00 AM,-72.960280,75.220280,"(-72.96028, 75.22028)"
Grove Mountains 021547,30702,Valid,L5,19.600000000000001,Found,01/01/2003 12:00:00 AM,-72.963890,75.222220,"(-72.96389, 75.22222)"
Grove Mountains 021548,46758,Valid,L5,31.81,Found,01/01/2003 12:00:00 AM,-72.962780,75.246110,"(-72.96278, 75.24611)"
Grove Mountains 021549,46548,Valid,H4,16.260000000000002,Found,01/01/2003 12:00:00 AM,-72.934720,75.321670,"(-72.93472, 75.32167)"
Grove Mountains 021550,46549,Valid,H4,18.63,Found,01/01/2003 12:00:00 AM,-72.934720,75.320280,"(-72.93472, 75.32028)"
Grove Mountains 021552,49830,Valid,H6,0.83,Found,01/01/2003 12:00:00 AM,-72.935000,75.313890,"(-72.935, 75.31389)"
Grove Mountains 021553,49831,Valid,Mesosiderite,0.6,Found,01/01/2003 12:00:00 AM,-72.934720,75.321940,"(-72.93472, 75.32194)"
Grove Mountains 021554,49832,Valid,H4,1.51,Found,01/01/2003 12:00:00 AM,-72.935000,75.318610,"(-72.935, 75.31861)"
Grove Mountains 021558,30703,Valid,L6,25.4,Found,01/01/2003 12:00:00 AM,-72.934720,75.320830,"(-72.93472, 75.32083)"
Grove Mountains 021559,49833,Valid,H4,10.45,Found,01/01/2003 12:00:00 AM,-72.935280,75.322220,"(-72.93528, 75.32222)"
Grove Mountains 021561,49834,Valid,H4,3.2,Found,01/01/2003 12:00:00 AM,-72.936110,75.305560,"(-72.93611, 75.30556)"
Grove Mountains 021562,47817,Valid,L4,4.4,Found,01/01/2003 12:00:00 AM,-72.935278,75.316667,"(-72.935278, 75.316667)"
Grove Mountains 021563,30704,Valid,L4,7,Found,01/01/2003 12:00:00 AM,-72.934440,75.325000,"(-72.93444, 75.325)"
Grove Mountains 021564,46550,Valid,H5,13.69,Found,01/01/2003 12:00:00 AM,-72.934170,75.322220,"(-72.93417, 75.32222)"
Grove Mountains 021566,46551,Valid,H4,13.48,Found,01/01/2003 12:00:00 AM,-72.938330,75.289720,"(-72.93833, 75.28972)"
Grove Mountains 021568,47818,Valid,H4,9.34,Found,01/01/2003 12:00:00 AM,-72.938333,75.290278,"(-72.938333, 75.290278)"
Grove Mountains 021569,46552,Valid,H4,19.670000000000002,Found,01/01/2003 12:00:00 AM,-72.940280,75.285830,"(-72.94028, 75.28583)"
Grove Mountains 021570,46759,Valid,H5,24.36,Found,01/01/2003 12:00:00 AM,-72.933330,75.335280,"(-72.93333, 75.33528)"
Grove Mountains 021571,46760,Valid,H5,112.54,Found,01/01/2003 12:00:00 AM,-72.934170,75.325830,"(-72.93417, 75.32583)"
Grove Mountains 021572,46761,Valid,L4,56.95,Found,01/01/2003 12:00:00 AM,-72.938330,75.289720,"(-72.93833, 75.28972)"
Grove Mountains 021573,46762,Valid,L6,47.17,Found,01/01/2003 12:00:00 AM,-72.943330,75.271670,"(-72.94333, 75.27167)"
Grove Mountains 021574,46763,Valid,L6,19.190000000000001,Found,01/01/2003 12:00:00 AM,-72.963060,75.239170,"(-72.96306, 75.23917)"
Grove Mountains 021575,49835,Valid,L5,2.5,Found,01/01/2003 12:00:00 AM,-72.960280,75.222220,"(-72.96028, 75.22222)"
Grove Mountains 021576,46764,Valid,H4,105.88,Found,01/01/2003 12:00:00 AM,-72.963890,75.216110,"(-72.96389, 75.21611)"
Grove Mountains 021578,46765,Valid,L6,14.42,Found,01/01/2003 12:00:00 AM,-72.962780,75.238890,"(-72.96278, 75.23889)"
Grove Mountains 021579,30705,Valid,CO3,6.6,Found,01/01/2003 12:00:00 AM,-72.965280,75.215280,"(-72.96528, 75.21528)"
Grove Mountains 021580,49836,Valid,CM2,0.48,Found,01/01/2003 12:00:00 AM,-72.963300,75.217800,"(-72.9633, 75.2178)"
Grove Mountains 021581,30706,Valid,L5,54.2,Found,01/01/2003 12:00:00 AM,-72.965000,75.220280,"(-72.965, 75.22028)"
Grove Mountains 021582,46766,Valid,L5,44.22,Found,01/01/2003 12:00:00 AM,-72.963060,75.224440,"(-72.96306, 75.22444)"
Grove Mountains 021583,49837,Valid,L4 ,8.81,Found,01/01/2003 12:00:00 AM,-72.962500,75.234170,"(-72.9625, 75.23417)"
Grove Mountains 021585,47819,Valid,L6,4.16,Found,01/01/2003 12:00:00 AM,-72.963333,75.255833,"(-72.963333, 75.255833)"
Grove Mountains 021586,46767,Valid,L5,11.59,Found,01/01/2003 12:00:00 AM,-72.961940,75.255560,"(-72.96194, 75.25556)"
Grove Mountains 021587,46768,Valid,L5,31.33,Found,01/01/2003 12:00:00 AM,-72.963890,75.225280,"(-72.96389, 75.22528)"
Grove Mountains 021588,47820,Valid,L6,9.58,Found,01/01/2003 12:00:00 AM,-72.961389,75.224722,"(-72.961389, 75.224722)"
Grove Mountains 021589,46553,Valid,H5,67.42,Found,01/01/2003 12:00:00 AM,-72.965830,75.230000,"(-72.96583, 75.23)"
Grove Mountains 021590,46554,Valid,H5,16.489999999999998,Found,01/01/2003 12:00:00 AM,-72.935560,75.298330,"(-72.93556, 75.29833)"
Grove Mountains 021592,49838,Valid,H4,3.88,Found,01/01/2003 12:00:00 AM,-72.852220,75.219440,"(-72.85222, 75.21944)"
Grove Mountains 021593,46555,Valid,H4,28.09,Found,01/01/2003 12:00:00 AM,-72.854440,75.210830,"(-72.85444, 75.21083)"
